Organisation,PickupDate,DropoffDate,PassengerCount,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,JourneyDuration,id,name,type,changedOn,changedById,changedByName,deleted,Driver,Vehicle
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,04/01/2016 21:09,04/01/2016 21:19,1,-73.97846222,40.78305817,-73.95265198,40.79991913,616,0e0719a5-3fed-3e47-21d7-0345ad838606,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,08/04/2016 07:05,08/04/2016 07:19,1,-73.98239899,40.77749252,-73.93962097,40.80526352,869,2a4ecc5f-6754-a7a9-961b-d8f6b36da61b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,12/01/2016 09:07,12/01/2016 09:30,5,-74.00546265,40.74573135,-73.96363831,40.75868988,1402,c5aebc90-2403-67d4-5ce2-3dc7a7fd3d20,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,17/02/2016 00:54,17/02/2016 01:36,3,-73.96925354,40.75404739,-73.59358215,41.0438652,2534,0748af2a-8ea5-452d-3d19-6a95bead11f1,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/06/2016 08:38,16/06/2016 08:45,1,-73.98827362,40.77481079,-73.99612427,40.76163101,441,9b058501-3353-8c75-315e-f9ed545a4f9a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,11/04/2016 10:59,11/04/2016 11:05,1,-73.98369598,40.74443054,-73.97832489,40.73773575,380,2d15e598-3fec-36d0-1aab-8638a8b53621,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/05/2016 13:50,25/05/2016 13:59,1,-73.98200226,40.73651123,-74.01271057,40.70217896,572,b48f825d-4f88-2fc6-4564-d121e09e6aaf,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,20/05/2016 10:53,20/05/2016 11:15,2,-74.01274872,40.71712112,-73.95578766,40.76436234,1303,48dda39e-6f0f-3cce-1478-da4bdfd2a740,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,26/01/2016 02:01,26/01/2016 02:24,1,-73.98812866,40.74602127,-73.92371368,40.76794815,1402,a4fa8045-7f64-891f-6ed9-dafa17200f9c,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,17/03/2016 11:51,17/03/2016 12:09,5,-73.99420929,40.76163864,-74.01199341,40.71892929,1108,f66b25e2-23a0-1722-1659-0c9a10709515,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,24/02/2016 16:25,24/02/2016 16:30,1,-73.9753418,40.78792953,-73.97747803,40.78287125,275,8fce2231-4ac1-1555-8735-f016d08b2dfc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,13/02/2016 21:41,13/02/2016 21:53,4,-73.99302673,40.73349762,-74.00725555,40.73387909,737,5ada424b-4741-494f-8ae8-5e7ab8154f59,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,29/03/2016 14:46,29/03/2016 15:06,1,-73.9821701,40.760746,-73.95244598,40.77218628,1201,33f1a434-93d5-2876-488b-e4c72e36335d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,26/04/2016 08:25,26/04/2016 08:52,1,-74.01610565,40.71491623,-73.98852539,40.75475693,1625,2a0902e2-42d1-6195-82be-2079409030d0,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/02/2016 20:42,09/02/2016 21:06,1,-74.00978851,40.7123642,-73.83653259,40.71902847,1444,d7064f75-83c5-3a05-3530-f4611574788d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/05/2016 20:18,09/05/2016 20:26,1,-73.97472382,40.76127625,-73.98480225,40.74827576,449,c05b151a-0faf-6086-8a4c-4204c9347247,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,02/04/2016 00:00,02/04/2016 00:03,2,-73.99304962,40.76293182,-73.98255157,40.77750015,170,2d2ef6e1-8260-7ed2-26c6-21c585150a22,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,21/03/2016 12:58,21/03/2016 13:06,1,-73.99188232,40.75494385,-73.98439789,40.74427795,500,f2e2d544-6f3b-10c2-1e66-4d49a88e3ad0,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,08/05/2016 10:59,08/05/2016 11:07,1,-73.78212738,40.64447021,-73.81130219,40.67021179,490,5bdbb9a9-36a9-165d-119a-39f7edb16cdd,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,29/02/2016 21:32,29/02/2016 21:37,1,-73.96349335,40.77431107,-73.96721649,40.76025391,323,baac9ce7-92fc-5b4d-8d03-a4a9ef260709,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,14/04/2016 15:08,14/04/2016 15:56,1,-73.98738098,40.76070786,-73.87198639,40.77424622,2828,44ebdea3-a3b7-3ea7-5467-1a0fb87d6b63,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,05/02/2016 03:41,05/02/2016 03:59,1,-73.99227905,40.73999023,-73.94231415,40.8374939,1089,77506dcf-24cc-5bc2-3e4d-1e4602325e0b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,14/04/2016 23:10,14/04/2016 23:24,1,-73.87561035,40.77144241,-73.91151428,40.76937866,855,99509bc4-05f2-0736-38f0-d053b24c97ef,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,14/06/2016 07:46,14/06/2016 08:11,1,-73.95561218,40.76845169,-73.95070648,40.76898575,1495,5f5f46e7-8a71-0317-5638-2e9c5df77e6f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,12/04/2016 15:11,12/04/2016 15:48,1,-73.98613739,40.75988007,-73.86512756,40.77056885,2235,b05ef5db-5ea0-048a-551b-86d7be0f9196,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,18/03/2016 22:54,18/03/2016 23:06,1,-73.98953247,40.75756454,-73.99236298,40.74835968,740,68599171-6974-684f-306a-3ba7b740699a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,08/05/2016 02:32,08/05/2016 03:07,1,-73.99635315,40.76654434,-73.93641663,40.6938858,2113,0797e258-70ef-87a5-47a3-4275f8e22526,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,16/05/2016 02:14,16/05/2016 02:35,1,-73.99671936,40.73741913,-73.94817352,40.82979965,1232,294c1a47-9f97-1f6c-55c0-17ca8ffd071f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/05/2016 11:09,02/05/2016 11:12,1,-73.97284698,40.79335403,-73.96775055,40.80232239,171,39c4eede-64d5-3f8a-4af3-4ec9240c5d82,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,01/05/2016 15:08,01/05/2016 15:20,5,-73.98390198,40.74588013,-74.00369263,40.73759079,741,9fbcd919-475a-643e-4ee8-168f97cc95d5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,08/02/2016 19:05,08/02/2016 19:10,1,-73.98717499,40.74496078,-73.98057556,40.74235535,275,43d38ffc-3b67-236e-7eac-fd7d276b7509,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,10/04/2016 01:19,10/04/2016 01:23,1,-73.95677948,40.72094727,-73.95597076,40.73002243,260,858e4c0e-3fa2-51c4-36e5-5ebca339a5d5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,02/06/2016 14:21,02/06/2016 14:33,1,-73.94856262,40.77661133,-73.95231628,40.78977966,716,a7442efb-3a6e-288f-8007-bfae81816ea5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,14/06/2016 14:22,14/06/2016 14:29,1,-73.97915649,40.75898743,-73.97679138,40.75007248,434,121bdad8-39df-45a9-789e-f30c0f4c56a5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,27/05/2016 23:10,27/05/2016 23:17,1,-73.99874878,40.75539017,-73.98033905,40.78049088,410,020922a7-96ca-0f5b-3cc7-6834d9825da1,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,03/02/2016 14:53,03/02/2016 14:59,5,-73.9787674,40.76395035,-73.97756958,40.77399063,360,e7046664-0c86-27fd-a68b-8ae2c8648581,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,09/05/2016 01:47,09/05/2016 02:16,1,-73.99468231,40.7503891,-73.86956787,40.8594017,1739,b419dfea-351a-20b7-6ce2-fba26f311a5c,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/06/2016 06:12,02/06/2016 06:19,1,-73.99045563,40.75598145,-73.98375702,40.75518036,386,fd61c367-4d65-002b-67d8-6cbcc2a225b6,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,07/05/2016 14:08,07/05/2016 14:17,6,-73.9977951,40.75081253,-73.99778748,40.73617554,564,992c37a4-33eb-1d25-56fb-2a6cf89830e0,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,07/02/2016 19:11,07/02/2016 19:22,2,-73.99980164,40.73071671,-73.97904968,40.75256348,654,d8a362fc-630d-2d4b-016e-ea97154355fc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/02/2016 14:19,09/02/2016 14:24,2,-73.95411682,40.77883148,-73.94708252,40.79512787,328,49adb350-8774-770b-3a5b-429724f0099d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,24/02/2016 21:27,24/02/2016 21:37,1,-73.98004913,40.73500061,-73.99861145,40.74491119,572,32f7b476-6182-63ee-3374-0f5f10103863,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,22/04/2016 18:23,22/04/2016 18:29,1,-73.98113251,40.78013229,-73.98213959,40.77567291,344,95d35536-4cb4-049b-5067-5c272e6e871c,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,12/05/2016 14:11,12/05/2016 15:03,1,-73.95157623,40.79134369,-73.78914642,40.64167786,3117,359c6e60-6423-70e3-67bd-52f294d76870,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/01/2016 11:52,02/01/2016 11:58,1,-73.9792099,40.76535416,-73.97327423,40.75759125,398,3e865d1d-5b0c-372f-05a7-554b78d702da,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,04/02/2016 23:28,04/02/2016 23:37,1,-73.98171997,40.76399994,-73.98154449,40.77876663,507,a6e390e4-0191-2e9c-334b-11fff44e715a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,06/04/2016 11:23,06/04/2016 11:37,3,-73.96404266,40.75799179,-73.95250702,40.77256012,817,0f7059cf-1122-46ef-9645-042015e18c3a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/02/2016 21:39,02/02/2016 21:47,1,-73.9509964,40.77764893,-73.96525574,40.79063797,487,a0f843b2-1057-04a2-0c64-1200b58c3130,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,02/06/2016 10:46,02/06/2016 11:14,2,-73.95680237,40.77770996,-73.97680664,40.75951004,1665,c526c054-14e7-9888-848f-f1d522d40d37,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,07/06/2016 19:46,07/06/2016 19:52,1,-73.98628235,40.76036072,-73.97112274,40.78281021,374,f2e37ae3-1ebc-7389-5c8d-7920c48387db,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,08/04/2016 11:42,08/04/2016 12:05,1,-73.9909668,40.75582886,-73.96282196,40.76430893,1368,3a9feccd-7c21-60b8-57ac-b0d3d99195f7,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,06/06/2016 10:28,06/06/2016 10:54,1,-73.99424744,40.75102997,-73.96060181,40.76625061,1584,2c7429a5-6f99-9d34-9964-9e7021d000f5,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,17/04/2016 14:13,17/04/2016 14:31,1,-73.96775818,40.76296234,-73.99420929,40.75019836,1084,33743d4d-0443-815f-7cf0-97eda83f7a5d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,15/01/2016 15:08,15/01/2016 15:23,1,-73.98067474,40.7480011,-73.98192596,40.76882553,900,8b5512e7-10a3-1e25-3135-a9df49e5547c,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,15/04/2016 22:22,15/04/2016 22:27,2,-73.983078,40.77350998,-73.96574402,40.772686,315,f270a559-6ebc-2cb3-7d3f-872828f5a337,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,07/03/2016 19:16,07/03/2016 19:20,6,-73.98527527,40.74721527,-73.98446655,40.74004745,206,f26b4c78-01ab-6fe4-47c6-f0ad4dbe2787,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,07/05/2016 17:49,07/05/2016 17:59,4,-73.97648621,40.7884407,-73.98268127,40.76335144,612,ee9f802b-94a1-45b8-9a4c-c01a5ec64402,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,24/02/2016 07:45,24/02/2016 08:17,2,-74.00122833,40.7365303,-73.9397583,40.84106064,1892,28c75287-5c48-7a9e-6eaa-f391c2b24a52,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,27/04/2016 09:29,27/04/2016 09:40,1,-73.96776581,40.75598145,-73.97512054,40.7415123,673,be11e595-9a71-6be7-0a6c-b4f54b4d755f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,26/03/2016 17:02,26/03/2016 17:13,1,-73.98203278,40.76083755,-73.97193146,40.7821846,680,6b6306e9-a094-8395-386c-b63a540357c8,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,25/02/2016 17:08,25/02/2016 17:11,1,-73.95576477,40.76942444,-73.94908905,40.78093719,208,b5e7dbf4-1474-812a-7adb-0d0004ae1f49,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,08/03/2016 14:00,08/03/2016 14:10,1,-73.98745728,40.7519989,-73.98027039,40.76232147,609,4e0909dc-4bdb-743e-217e-9e839a4a35b7,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,12/01/2016 19:29,12/01/2016 19:42,5,-74.00395966,40.73339081,-73.98738098,40.73574829,787,6bb4ccf7-358a-692e-85bb-a34ec02a8654,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/03/2016 22:00,09/03/2016 22:12,1,-73.98413849,40.73744965,-73.97618103,40.75081635,756,bbc88eca-1b81-750a-964e-12df28ed2fa1,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,23/06/2016 12:37,23/06/2016 13:08,5,-73.99164581,40.75009918,-73.95404816,40.76515579,1850,637d8c1e-1a7c-9b3d-794b-9a1a1f231514,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,01/05/2016 07:18,01/05/2016 07:30,3,-73.96261597,40.75890732,-73.98506927,40.74720764,754,59383fb3-1390-50a5-7b43-c934352113ad,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,24/05/2016 10:50,24/05/2016 11:00,6,-73.97261047,40.74983978,-73.97549438,40.75172043,622,afca7d3c-7d4d-7f03-6abb-a30b45627ba3,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,22/05/2016 00:17,22/05/2016 00:33,2,-74.00979614,40.73626709,-73.98193359,40.77075577,948,c239733d-5ac0-57b3-79cd-5aeee9b28e2d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,22/01/2016 22:20,22/01/2016 22:30,2,-73.98932648,40.75255585,-73.99542999,40.76050186,564,ab64d4e4-10b2-359a-1006-b2b10608016a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,17/05/2016 14:17,17/05/2016 15:26,1,-73.99558258,40.71694946,-73.78910065,40.64244843,4098,604a5e2f-0543-5dca-3306-6f3f7658410e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,13/02/2016 19:07,13/02/2016 19:11,1,-73.97841644,40.74541855,-73.97197723,40.74721527,235,19cd508d-864a-6f43-176d-f7caebe6a658,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,24/02/2016 11:37,24/02/2016 11:43,6,-73.95709991,40.76234055,-73.96353912,40.76576996,336,28d64e30-a0da-431c-23fe-62156f4a5d6e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,30/06/2016 08:41,30/06/2016 08:57,1,-73.96796417,40.75577164,-73.99187469,40.73455429,985,87d11dd7-177a-98e5-7b8b-f6a8bad189bc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,20/03/2016 23:20,20/03/2016 23:24,2,-73.97743988,40.76337051,-73.98640442,40.75984192,224,ba821f7b-0010-5488-7a9c-706a0dbe63a2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
